split,id,question_tokens,context_tokens
train,21888,11,55566
train,21889,17,55566
train,21890,15,55566
train,21891,10,55566
train,21892,8,55566
train,21893,6,55566
train,21894,8,55566
train,21895,9,55566
train,21896,7,55566
train,21897,11,55566
train,21898,8,55566
train,21899,15,55566
train,21900,17,55566
train,21901,7,55566
train,21902,10,55566
train,21903,12,55566
train,21904,14,55566
train,21905,8,55566
train,21906,12,55566
train,21907,9,55566
train,21908,13,135964
train,21909,12,135964
train,21910,11,135964
train,21911,9,135964
train,21912,7,135964
train,21913,14,135964
train,21914,10,135964
train,21915,10,135964
train,21916,14,135964
train,21917,12,135964
train,21918,9,135964
train,21919,14,135964
train,21920,19,135964
train,21921,8,135964
train,21922,12,135964
train,21923,19,135964
train,21924,10,135964
train,21925,14,135964
train,21926,10,135964
train,21927,9,135964
train,21928,15,135964
train,21929,11,135964
train,21930,9,135964
train,21931,10,135964
train,21932,15,135964
train,21933,17,135964
train,21934,17,135964
train,21935,18,135964
train,21936,10,135964
train,21937,8,26963
train,21938,7,26963
train,21939,12,26963
train,21940,12,26963
train,21941,6,26963
train,21942,6,26963
train,21943,12,26963
train,21944,7,26963
train,21945,13,26963
train,21946,11,26963
train,21947,9,26963
train,21948,9,26963
train,21949,8,26963
train,21950,9,26963
train,21951,14,26963
train,21952,14,26963
train,21953,11,26963
train,21954,10,26963
train,21955,13,26963
train,21956,8,26963
train,21957,8,26963
train,21958,10,26963
train,21959,12,26963
train,21960,10,26963
train,21961,9,26963
train,21962,18,26963
train,21963,9,26963
train,21964,11,26963
train,21965,11,10100
train,21966,14,10100
train,21967,6,10100
train,21968,15,10100
train,21969,11,10100
train,21970,8,10100
train,21971,6,10100
train,21972,7,10100
train,21973,9,10100
train,21974,8,10100
train,21975,23,10100
train,21976,12,10100
train,21977,17,10100
train,21978,9,10100
train,21979,10,10100
train,21980,16,10100
train,21981,10,10100
train,21982,11,10100
train,21983,7,10100
train,21984,9,10100
train,21985,14,10100
train,21986,17,10100
train,21987,11,10100
train,21988,17,10100
train,21989,19,10100
train,21990,10,10100
train,21991,8,10100
train,21992,11,10100
train,21993,12,10100
train,21994,13,66918
train,21995,16,66918
train,21996,13,66918
train,21997,12,66918
train,21998,13,66918
train,21999,19,66918
train,22000,14,66918
train,22001,14,66918
train,22002,21,66918
train,22003,13,66918
train,22004,8,66918
train,22005,9,66918
train,22006,12,66918
train,22007,12,66918
train,22008,17,66918
train,22009,7,66918
train,22010,11,66918
train,22011,14,66918
train,22012,11,66918
train,22013,14,66918
train,22014,22,66918
train,22015,12,66918
train,22016,16,66918
train,22017,12,66918
train,22018,10,66918
train,22019,16,66918
train,22020,8,66918
train,22021,15,66918
train,22022,11,66918
train,22023,13,66918
train,22024,15,39758
train,22025,10,39758
train,22026,8,39758
train,22027,16,39758
train,22028,9,39758
train,22029,14,39758
train,22030,12,39758
train,22031,12,39758
train,22032,13,39758
train,22033,18,39758
train,22034,7,39758
train,22035,12,39758
train,22036,18,39758
train,22037,13,39758
train,22038,13,39758
train,22039,19,39758
train,22040,9,39758
train,22041,8,39758
train,22042,15,39758
train,22043,12,39758
train,22044,13,39758
train,22045,17,39758
train,22046,13,39758
train,22047,14,39758
train,22048,13,39758
train,22049,12,39758
train,22050,10,39758
train,22051,11,39758
train,22052,11,61815
train,22053,11,61815
train,22054,9,61815
train,22055,9,61815
train,22056,9,61815
train,22057,7,61815
train,22058,10,61815
train,22059,11,61815
train,22060,12,61815
train,22061,7,61815
train,22062,11,61815
train,22063,10,61815
train,22064,10,61815
train,22065,12,61815
train,22066,6,61815
train,22067,10,61815
train,22068,14,61815
train,22069,11,61815
train,22070,8,61815
train,22071,11,61815
train,22072,7,61815
train,22073,7,61815
train,22074,6,61815
train,22075,12,61815
train,22076,11,61815
train,22077,10,61815
train,22078,8,61815
train,22079,7,61815
train,22080,7,61815
train,22081,13,66995
train,22082,18,66995
train,22083,10,66995
train,22084,10,66995
train,22085,15,66995
train,22086,9,66995
train,22087,11,66995
train,22088,12,66995
train,22089,7,66995
train,22090,11,66995
train,22091,12,66995
train,22092,13,66995
train,22093,15,66995
train,22094,14,66995
train,22095,10,66995
train,22096,13,66995
train,22097,10,66995
train,22098,11,66995
train,22099,18,66995
train,22100,12,66995
train,22101,10,66995
train,22102,10,66995
train,22103,12,66995
train,22104,13,66995
train,22105,6,66995
train,22106,10,66995
train,22107,12,66995
train,22108,9,66995
train,22109,13,66995
train,22110,6,9381
train,22111,7,9381
train,22112,11,9381
train,22113,10,9381
train,22114,12,9381
train,22115,14,9381
train,22116,12,9381
train,22117,11,9381
train,22118,14,9381
train,22119,13,9381
train,22120,17,9381
train,22121,16,9381
train,22122,16,9381
train,22123,10,9381
train,22124,14,9381
train,22125,16,9381
train,22126,11,9381
train,22127,14,9381
train,22128,8,9381
train,22129,23,9381
train,22130,12,9381
train,22131,16,9381
train,22132,12,9381
train,22133,14,9381
train,22134,13,9381
train,22135,13,9381
train,22136,10,9381
train,22137,16,9381
train,22138,14,9381
train,22139,9,70853
train,22140,9,70853
train,22141,5,70853
train,22142,5,70853
train,22143,13,70853
train,22144,10,70853
train,22145,10,70853
train,22146,9,70853
train,22147,8,70853
train,22148,9,70853
train,22149,11,70853
train,22150,9,70853
train,22151,10,70853
train,22152,8,70853
train,22153,12,70853
train,22154,10,70853
train,22155,9,70853
train,22156,13,70853
train,22157,9,70853
train,22158,12,70853
train,22159,10,70853
train,22160,9,70853
train,22161,22,70853
train,22162,17,70853
train,22163,20,70853
train,22164,10,70853
train,22165,9,70853
train,22166,10,70853
train,22167,18,58628
train,22168,12,58628
train,22169,12,58628
train,22170,13,58628
train,22171,14,58628
train,22172,16,58628
train,22173,9,58628
train,22174,15,58628
train,22175,10,58628
train,22176,10,58628
train,22177,6,58628
train,22178,6,58628
train,22179,17,58628
train,22180,14,58628
train,22181,16,58628
train,22182,12,58628
train,22183,10,58628
train,22184,10,58628
train,22185,12,58628
train,22186,10,58628
train,22187,6,58628
train,22188,17,58628
train,22189,9,58628
train,22190,9,58628
train,22191,15,58628
train,22192,14,58628
train,22193,21,58628
train,22194,12,58628
train,22195,14,58628
train,22196,10,56606
train,22197,7,56606
train,22198,12,56606
train,22199,18,56606
train,22200,14,56606
train,22201,20,56606
train,22202,12,56606
train,22203,15,56606
train,22204,16,56606
train,22205,9,56606
train,22206,9,56606
train,22207,11,56606
train,22208,21,56606
train,22209,9,56606
train,22210,9,56606
train,22211,12,56606
train,22212,14,56606
train,22213,18,56606
train,22214,12,56606
train,22215,11,56606
train,22216,10,56606
train,22217,9,56606
train,22218,5,56606
train,22219,11,56606
train,22220,12,56606
train,22221,7,56606
train,22222,7,56606
train,22223,9,56606
train,22224,7,56606
train,22225,12,56606
train,22226,17,38210
train,22227,14,38210
train,22228,19,38210
train,22229,8,38210
train,22230,6,38210
train,22231,6,38210
train,22232,12,38210
train,22233,17,38210
train,22234,9,38210
train,22235,13,38210
train,22236,18,38210
train,22237,12,38210
train,22238,8,38210
train,22239,10,38210
train,22240,13,38210
train,22241,11,38210
train,22242,17,38210
train,22243,13,38210
train,22244,17,38210
train,22245,24,38210
train,22246,11,38210
train,22247,9,38210
train,22248,10,38210
train,22249,10,38210
train,22250,8,38210
train,22251,11,38210
train,22252,14,38210
train,22253,12,38210
train,22254,12,38210
train,22255,13,38210
train,22256,10,58421
train,22257,15,58421
train,22258,8,58421
train,22259,8,58421
train,22260,12,58421
train,22261,9,58421
train,22262,9,58421
train,22263,14,58421
train,22264,7,58421
train,22265,10,58421
train,22266,10,58421
train,22267,18,58421
train,22268,8,58421
train,22269,8,58421
train,22270,12,58421
train,22271,9,58421
train,22272,13,58421
train,22273,12,58421
train,22274,16,58421
train,22275,10,58421
train,22276,10,58421
train,22277,7,58421
train,22278,11,58421
train,22279,14,58421
train,22280,8,58421
train,22281,8,58421
train,22282,9,58421
train,22283,5,58421
train,22284,11,58421
train,22285,16,58421
train,22286,16,85734
train,22287,13,85734
train,22288,10,85734
train,22289,17,85734
train,22290,20,85734
train,22291,14,85734
train,22292,13,85734
train,22293,16,85734
train,22294,9,85734
train,22295,13,85734
train,22296,8,85734
train,22297,14,85734
train,22298,17,85734
train,22299,20,85734
train,22300,13,85734
train,22301,15,85734
train,22302,13,85734
train,22303,7,85734
train,22304,13,85734
train,22305,15,85734
train,22306,16,85734
train,22307,18,85734
train,22308,13,85734
train,22309,12,85734
train,22310,21,85734
train,22311,11,85734
train,22312,19,85734
train,22313,12,99269
train,22314,22,99269
train,22315,25,99269
train,22316,13,99269
train,22317,9,99269
train,22318,24,99269
train,22319,16,99269
train,22320,11,99269
train,22321,11,99269
train,22322,20,99269
train,22323,13,99269
train,22324,14,99269
train,22325,11,99269
train,22326,16,99269
train,22327,9,99269
train,22328,13,99269
train,22329,11,99269
train,22330,15,99269
train,22331,17,99269
train,22332,8,99269
train,22333,12,99269
train,22334,19,99269
train,22335,9,99269
train,22336,8,99269
train,22337,13,99269
train,22338,10,99269
train,22339,9,99269
train,22340,16,99269
train,22341,9,99269
train,22342,14,99269
train,22343,11,56700
train,22344,9,56700
train,22345,16,56700
train,22346,9,56700
train,22347,6,56700
train,22348,7,56700
train,22349,16,56700
train,22350,8,56700
train,22351,14,56700
train,22352,13,56700
train,22353,10,56700
train,22354,15,56700
train,22355,13,56700
train,22356,10,56700
train,22357,13,56700
train,22358,11,56700
train,22359,18,56700
train,22360,10,56700
train,22361,15,56700
train,22362,9,56700
train,22363,12,56700
train,22364,11,56700
train,22365,17,56700
train,22366,10,56700
train,22367,12,56700
train,22368,15,56700
train,22369,15,56700
train,22370,20,56700
train,22371,9,56700
train,22372,9,57356
train,22373,14,57356
train,22374,19,57356
train,22375,11,57356
train,22376,21,57356
train,22377,20,57356
train,22378,15,57356
train,22379,11,57356
train,22380,19,57356
train,22381,19,57356
train,22382,8,57356
train,22383,17,57356
train,22384,14,57356
train,22385,14,57356
train,22386,15,57356
train,22387,12,57356
train,22388,18,57356
train,22389,10,57356
train,22390,11,57356
train,22391,17,57356
train,22392,12,57356
train,22393,16,57356
train,22394,14,57356
train,22395,16,57356
train,22396,12,57356
train,22397,11,57356
train,22398,16,57356
train,22399,11,57356
train,22400,11,57356
train,22401,17,57356
train,22402,8,297081
train,22403,9,297081
train,22404,7,297081
train,22405,12,297081
train,22406,19,297081
train,22407,14,297081
train,22408,13,297081
train,22409,7,297081
train,22410,16,297081
train,22411,9,297081
train,22412,12,297081
train,22413,8,297081
train,22414,10,297081
train,22415,12,297081
train,22416,8,297081
train,22417,12,297081
train,22418,10,297081
train,22419,7,297081
train,22420,11,297081
train,22421,8,297081
train,22422,15,297081
train,22423,12,297081
train,22424,11,297081
train,22425,15,297081
train,22426,10,297081
train,22427,16,297081
train,22428,11,297081
train,22429,10,297081
train,22430,10,297081
train,22431,13,297081
train,22432,11,38452
train,22433,12,38452
train,22434,13,38452
train,22435,12,38452
train,22436,17,38452
train,22437,13,38452
train,22438,12,38452
train,22439,11,38452
train,22440,14,38452
train,22441,10,38452
train,22442,12,38452
train,22443,14,38452
train,22444,12,38452
train,22445,9,38452
train,22446,11,38452
train,22447,12,38452
train,22448,10,38452
train,22449,20,38452
train,22450,12,38452
train,22451,13,38452
train,22452,6,38452
train,22453,10,38452
train,22454,13,38452
train,22455,11,38452
train,22456,6,38452
train,22457,9,38452
train,22458,6,38452
train,22459,6,38452
train,22460,18,85082
train,22461,19,85082
train,22462,16,85082
train,22463,15,85082
train,22464,20,85082
train,22465,16,85082
train,22466,10,85082
train,22467,19,85082
train,22468,28,85082
train,22469,16,85082
train,22470,21,85082
train,22471,10,85082
train,22472,18,85082
train,22473,16,85082
train,22474,20,85082
train,22475,12,85082
train,22476,18,85082
train,22477,23,85082
train,22478,26,85082
train,22479,13,85082
train,22480,21,85082
train,22481,18,85082
train,22482,11,85082
train,22483,11,85082
train,22484,20,85082
train,22485,18,85082
train,22486,12,85082
train,22487,16,85082
train,22488,11,85082
train,22489,12,85082
train,22490,10,30858
train,22491,10,30858
train,22492,16,30858
train,22493,13,30858
train,22494,13,30858
train,22495,8,30858
train,22496,13,30858
train,22497,10,30858
train,22498,17,30858
train,22499,6,30858
train,22500,6,30858
train,22501,9,30858
train,22502,9,30858
train,22503,10,30858
train,22504,9,30858
train,22505,10,30858
train,22506,12,30858
train,22507,12,30858
train,22508,8,30858
train,22509,14,30858
train,22510,9,30858
train,22511,11,30858
train,22512,8,30858
train,22513,11,30858
train,22514,9,30858
train,22515,10,30858
train,22516,11,30858
train,22517,12,30858
train,22518,11,30858
train,22519,10,58129
train,22520,9,58129
train,22521,15,58129
train,22522,13,58129
train,22523,10,58129
train,22524,12,58129
train,22525,11,58129
train,22526,7,58129
train,22527,8,58129
train,22528,14,58129
train,22529,17,58129
train,22530,12,58129
train,22531,12,58129
train,22532,14,58129
train,22533,12,58129
train,22534,9,58129
train,22535,14,58129
train,22536,10,58129
train,22537,10,58129
train,22538,9,58129
train,22539,7,58129
train,22540,10,58129
train,22541,11,58129
train,22542,17,58129
train,22543,13,58129
train,22544,15,58129
train,22545,11,58129
train,22546,16,58129
train,22547,12,58129
train,22548,10,58129
train,22549,9,43646
train,22550,8,43646
train,22551,10,43646
train,22552,12,43646
